"api_name","category"
"SCMC__ILSMART_Listing__c","custom"
"SCMC__ILSMART_Listing__ChangeEvent","standard"
"SCMC__ILSMART_Listing__History","standard"
"SCMC__ILSMART_Listing__Share","standard"
"SCMC__inAlloc__c","custom"
"SCMC__inAlloc__ChangeEvent","standard"
"SCMC__Internal_Team__c","custom"
"SCMC__Internal_Team__ChangeEvent","standard"
"SCMC__Internal_Team__History","standard"
"SCMC__Internal_Team__Share","standard"
"SCMC__Inventory_Action_Queue__c","custom"
"SCMC__Inventory_Action_Queue__ChangeEvent","standard"
"SCMC__Inventory_Action_Queue__History","standard"
"SCMC__Inventory_Action_Queue__Share","standard"
"SCMC__Inventory_Attachment__c","custom"
"SCMC__Inventory_Attachment__ChangeEvent","standard"
"SCMC__Inventory_Attachment__History","standard"
"SCMC__Inventory_Attachment__Share","standard"
"SCMC__Inventory_Attachment_Detail__c","custom"
"SCMC__Inventory_Attachment_Detail__ChangeEvent","standard"
"SCMC__Inventory_Location__c","custom"
"SCMC__Inventory_Location__ChangeEvent","standard"
"SCMC__Inventory_Location__History","standard"
"SCMC__Inventory_Location__Share","standard"
"SCMC__Inventory_Position__c","custom"
"SCMC__Inventory_Position__ChangeEvent","standard"
"SCMC__Inventory_Position__History","standard"
"SCMC__Inventory_Position__Share","standard"
"SCMC__Inventory_Transaction_Financial_Records__c","custom"
"SCMC__Inventory_Transaction_Financial_Records__ChangeEvent","standard"
"SCMC__Inventory_Transaction_Financial_Records__History","standard"
"SCMC__Inventory_Transaction_Financial_Records__Share","standard"
"SCMC__Inventory_Transaction_Perpetual_Record__c","custom"
"SCMC__Inventory_Transaction_Perpetual_Record__ChangeEvent","standard"
"SCMC__Inventory_Transaction_Perpetual_Record__History","standard"
"SCMC__Inventory_Transaction_Perpetual_Record__Share","standard"
"SCMC__Invoice_Line_Item__c","custom"
"SCMC__Invoice_Line_Item__ChangeEvent","standard"
"SCMC__Invoice_Line_Item__History","standard"
"SCMC__Invoice_To_BD_Export_Batch_Control__c","custom"
"SCMC__Invoice_To_BD_Export_Batch_Control__ChangeEvent","standard"
"SCMC__Invoice_To_BD_Export_Batch_Control__Share","standard"
"SCMC__Invoice_To_BD_Export_Batch_Control_Log__c","custom"
"SCMC__Invoice_To_BD_Export_Batch_Control_Log__ChangeEvent","standard"
"SCMC__Invoicing__c","custom"
"SCMC__Invoicing__ChangeEvent","standard"
"SCMC__Invoicing__History","standard"
"SCMC__Invoicing__Share","standard"
"SCMC__Item__c","custom"
"SCMC__Item__ChangeEvent","standard"
"SCMC__Item__History","standard"
"SCMC__Item__Share","standard"
"SCMC__Item_Option__c","custom"
"SCMC__Item_Option__ChangeEvent","standard"
"SCMC__Item_Overview_Settings__c","custom"
"SCMC__Item_Overview_Settings__ChangeEvent","standard"
"SCMC__License_Information__c","custom"
"SCMC__License_Information__ChangeEvent","standard"
"SCMC__Line_Type_to_Product_Mapping__c","custom"
"SCMC__Line_Type_to_Product_Mapping__ChangeEvent","standard"
"SCMC__Line_Type_to_Product_Mapping__Share","standard"
"SCMC__Manufacturer__c","custom"
"SCMC__Manufacturer__ChangeEvent","standard"
"SCMC__Manufacturer__History","standard"
"SCMC__Manufacturer__Share","standard"
"SCMC__Manufacturer_Part_Number_Reference__c","custom"
"SCMC__Manufacturer_Part_Number_Reference__ChangeEvent","standard"
"SCMC__Manufacturer_Part_Number_Reference__History","standard"
"SCMC__Manufacturer_Part_Number_Reference__Share","standard"
"SCMC__Month_End_Inventory__c","custom"
"SCMC__Month_End_Inventory__ChangeEvent","standard"
"SCMC__Month_End_Inventory__Share","standard"
"SCMC__Non_Conforming_Material__c","custom"
"SCMC__Non_Conforming_Material__ChangeEvent","standard"
"SCMC__Non_Conforming_Material__History","standard"
"SCMC__Non_Conforming_Material__Share","standard"
"SCMC__Option__c","custom"
"SCMC__Option__ChangeEvent","standard"
"SCMC__Option__History","standard"
"SCMC__Option_Item__c","custom"
"SCMC__Option_Item__ChangeEvent","standard"
"SCMC__Option_Item__History","standard"
"SCMC__Option_Item__Share","standard"
"SCMC__Option_Type__c","custom"
"SCMC__Option_Type__ChangeEvent","standard"
"SCMC__Option_Type__Share","standard"
"SCMC__Org_Address__c","custom"
"SCMC__Org_Address__ChangeEvent","standard"
"SCMC__Organization_Settings__c","custom"
"SCMC__Organization_Settings__ChangeEvent","standard"
"SCMC__Override_VisualForce_Pages__c","custom"
"SCMC__Override_VisualForce_Pages__ChangeEvent","standard"
"SCMC__Ownership_Code__c","custom"
"SCMC__Ownership_Code__ChangeEvent","standard"
"SCMC__Ownership_Code__History","standard"
"SCMC__Ownership_Code__Share","standard"
"SCMC__Part_Statistics__c","custom"
"SCMC__Part_Statistics__ChangeEvent","standard"
"SCMC__Part_Statistics__History","standard"
"SCMC__Part_Statistics__Share","standard"
"SCMC__PartStatsPricing__c","custom"
"SCMC__PartStatsPricing__ChangeEvent","standard"
"SCMC__PartStatsPricing__History","standard"
"SCMC__PartStatsPricing__Share","standard"
"SCMC__Permission_Settings__c","custom"
"SCMC__Permission_Settings__ChangeEvent","standard"
"SCMC__Pick_list_Detail__c","custom"
"SCMC__Pick_list_Detail__ChangeEvent","standard"
"SCMC__Pick_list_Detail__History","standard"
"SCMC__Picklist__c","custom"
"SCMC__Picklist__ChangeEvent","standard"
"SCMC__Picklist__History","standard"
"SCMC__Picklist__Share","standard"
"SCMC__PO_Attachment__c","custom"
"SCMC__PO_Attachment__ChangeEvent","standard"
"SCMC__PO_Attachment__History","standard"
"SCMC__PO_Attachment__Share","standard"
"SCMC__PO_Payment_Terms__c","custom"
"SCMC__PO_Payment_Terms__ChangeEvent","standard"
"SCMC__PO_Payment_Terms__History","standard"
"SCMC__PO_Payment_Terms__Share","standard"
"SCMC__PO_to_Attachment_Association__c","custom"
"SCMC__PO_to_Attachment_Association__ChangeEvent","standard"
"SCMC__PO_to_Attachment_Association__History","standard"
"SCMC__Price__c","custom"
"SCMC__Price__ChangeEvent","standard"
"SCMC__Price__History","standard"
"SCMC__Price__Share","standard"
"SCMC__Price_List__c","custom"
"SCMC__Price_List__ChangeEvent","standard"
"SCMC__Price_List__History","standard"
"SCMC__Price_List__Share","standard"
"SCMC__Price_Type__c","custom"
"SCMC__Price_Type__ChangeEvent","standard"
"SCMC__Price_Type__Share","standard"
"SCMC__Prior_Contracts__c","custom"
"SCMC__Prior_Contracts__ChangeEvent","standard"
"SCMC__Process_Subscription__c","custom"
"SCMC__Process_Subscription__ChangeEvent","standard"
"SCMC__Process_Subscription__History","standard"
"SCMC__Process_Subscription__Share","standard"
"SCMC__Product_Group__c","custom"
"SCMC__Product_Group__ChangeEvent","standard"
"SCMC__Product_Group__History","standard"
"SCMC__Product_Group__Share","standard"
"SCMC__Product_Group_Rep_Association__c","custom"
"SCMC__Product_Group_Rep_Association__ChangeEvent","standard"
"SCMC__Production_Order__c","custom"
"SCMC__Production_Order__ChangeEvent","standard"
"SCMC__Production_Order__Feed","standard"
"SCMC__Production_Order__History","standard"
"SCMC__Production_Order__Share","standard"
"SCMC__Production_Order_Line__c","custom"
"SCMC__Production_Order_Line__ChangeEvent","standard"
"SCMC__Production_Order_Line__History","standard"
"SCMC__Purchase_Contract__c","custom"
"SCMC__Purchase_Contract__ChangeEvent","standard"
"SCMC__Purchase_Contract__History","standard"
"SCMC__Purchase_Contract__Share","standard"
"SCMC__Purchase_Contract_Line__c","custom"
"SCMC__Purchase_Contract_Line__ChangeEvent","standard"
"SCMC__Purchase_Contract_Line__History","standard"
"SCMC__Purchase_Order__c","custom"
"SCMC__Purchase_Order__ChangeEvent","standard"
"SCMC__Purchase_Order__Feed","standard"
"SCMC__Purchase_Order__History","standard"
"SCMC__Purchase_Order__Share","standard"
"SCMC__Purchase_Order_Line_Item__c","custom"
"SCMC__Purchase_Order_Line_Item__ChangeEvent","standard"
"SCMC__Purchase_Order_Line_Item__History","standard"
"SCMC__Quote_Line_Group__c","custom"
"SCMC__Quote_Line_Group__ChangeEvent","standard"
"SCMC__Quote_Line_Group__Share","standard"
"SCMC__Quote_Request__c","custom"
"SCMC__Quote_Request__ChangeEvent","standard"
"SCMC__Quote_Request__Share","standard"
"SCMC__Reason_Code__c","custom"
"SCMC__Reason_Code__ChangeEvent","standard"
"SCMC__Reason_Code__History","standard"
"SCMC__Reason_Code__Share","standard"
"SCMC__Rebate__c","custom"
"SCMC__Rebate__ChangeEvent","standard"
"SCMC__Rebate__History","standard"
"SCMC__Rebate_Applied__c","custom"
"SCMC__Rebate_Applied__ChangeEvent","standard"
"SCMC__Rebate_Applied__History","standard"
"SCMC__Rebate_Claim__c","custom"
"SCMC__Rebate_Claim__ChangeEvent","standard"
"SCMC__Rebate_Claim__History","standard"
"SCMC__Rebate_Line__c","custom"
"SCMC__Rebate_Line__ChangeEvent","standard"
"SCMC__Rebate_Line__History","standard"
"SCMC__Receipt__c","custom"
"SCMC__Receipt__ChangeEvent","standard"
"SCMC__Receipt__Share","standard"
"SCMC__Receipt_Line__c","custom"
"SCMC__Receipt_Line__ChangeEvent","standard"
"SCMC__Received_Order__c","custom"
"SCMC__Received_Order__ChangeEvent","standard"
"SCMC__Received_Order__Share","standard"
"SCMC__Received_Order_Line__c","custom"
"SCMC__Received_Order_Line__ChangeEvent","standard"
"SCMC__Received_RFQ__c","custom"
"SCMC__Received_RFQ__ChangeEvent","standard"
"SCMC__Received_RFQ__History","standard"
"SCMC__Received_RFQ__Share","standard"
"SCMC__Received_RFQ_Item__c","custom"
"SCMC__Received_RFQ_Item__ChangeEvent","standard"
"SCMC__Received_RFQ_Item__History","standard"
"SCMC__Received_RFQ_Item__Share","standard"
"SCMC__Receiving_Inspection__c","custom"
"SCMC__Receiving_Inspection__ChangeEvent","standard"
"SCMC__Receiving_Inspection__History","standard"
"SCMC__Receiving_Inspection__Share","standard"
"SCMC__ReOrder_Criteria__c","custom"
"SCMC__ReOrder_Criteria__ChangeEvent","standard"
"SCMC__ReOrder_Criteria__History","standard"
"SCMC__Requisition__c","custom"
"SCMC__Requisition__ChangeEvent","standard"
"SCMC__Requisition__History","standard"
"SCMC__Requisition__Share","standard"
"SCMC__Requisition_Line_Item__c","custom"
"SCMC__Requisition_Line_Item__ChangeEvent","standard"
"SCMC__Requisition_Line_Item__History","standard"
"SCMC__Return_Material_Authorization__c","custom"
"SCMC__Return_Material_Authorization__ChangeEvent","standard"
"SCMC__Return_Material_Authorization__History","standard"
"SCMC__Return_Material_Authorization__Share","standard"
"SCMC__RTV__c","custom"
"SCMC__RTV__ChangeEvent","standard"
"SCMC__RTV__History","standard"
"SCMC__RTV__Share","standard"
"SCMC__Sales_Order__c","custom"
"SCMC__Sales_Order__ChangeEvent","standard"
"SCMC__Sales_Order__Feed","standard"
"SCMC__Sales_Order__History","standard"
"SCMC__Sales_Order__Share","standard"
"SCMC__Sales_Order_Line_Item__c","custom"
"SCMC__Sales_Order_Line_Item__ChangeEvent","standard"
"SCMC__Sales_Order_Line_Item__History","standard"
"SCMC__Sales_Responsibility__c","custom"
"SCMC__Sales_Responsibility__ChangeEvent","standard"
"SCMC__Sales_Responsibility__History","standard"
"SCMC__Sales_Responsibility__Share","standard"
"SCMC__SCM_Custom_Plugin__mdt","custom"
"SCMC__SCM_Plugins__c","custom"
"SCMC__SCM_Plugins__ChangeEvent","standard"
"SCMC__Serial_Number__c","custom"
"SCMC__Serial_Number__ChangeEvent","standard"
"SCMC__Serial_Number__History","standard"
"SCMC__Serial_Number__Share","standard"
"SCMC__Serial_Number_Related_Record__c","custom"
"SCMC__Serial_Number_Related_Record__ChangeEvent","standard"
"SCMC__Serial_Number_Related_Record__History","standard"
"SCMC__Serial_Number_Related_Record__Share","standard"
"SCMC__Service_Order__c","custom"
"SCMC__Service_Order__ChangeEvent","standard"
"SCMC__Service_Order__History","standard"
"SCMC__Service_Order__Share","standard"
"SCMC__Service_Order_Line__c","custom"
"SCMC__Service_Order_Line__ChangeEvent","standard"
"SCMC__Service_Order_Line__History","standard"
"SCMC__Service_Order_Line_Option__c","custom"
"SCMC__Service_Order_Line_Option__ChangeEvent","standard"
"SCMC__Service_Order_Line_Option__History","standard"
"SCMC__Service_Term__c","custom"
"SCMC__Service_Term__ChangeEvent","standard"
"SCMC__Service_Term__Share","standard"
"SCMC__Shipping__c","custom"
"SCMC__Shipping__ChangeEvent","standard"
"SCMC__Shipping__History","standard"
"SCMC__Shipping__Share","standard"
"SCMC__Sourcing__c","custom"
"SCMC__Sourcing__ChangeEvent","standard"
"SCMC__Sourcing__History","standard"
"SCMC__Sourcing__Share","standard"
"SCMC__Sourcing_Request_Line__c","custom"
"SCMC__Sourcing_Request_Line__ChangeEvent","standard"
"SCMC__Sourcing_Request_Line__History","standard"
"SCMC__Sourcing_Response__c","custom"
"SCMC__Sourcing_Response__ChangeEvent","standard"
"SCMC__Sourcing_Response__History","standard"
"SCMC__Sourcing_Response__Share","standard"
"SCMC__Sourcing_to_Supplier_Association__c","custom"
"SCMC__Sourcing_to_Supplier_Association__ChangeEvent","standard"
"SCMC__Sourcing_to_Supplier_Association__History","standard"
"SCMC__Sourcing_to_Supplier_Association__Share","standard"
"SCMC__Standard_Order_Detail__c","custom"
"SCMC__Standard_Order_Detail__ChangeEvent","standard"
"SCMC__Standard_Order_Detail__Share","standard"
"SCMC__Standard_Order_Line__c","custom"
"SCMC__Standard_Order_Line__ChangeEvent","standard"
"SCMC__Standard_Order_Type__c","custom"
"SCMC__Standard_Order_Type__ChangeEvent","standard"
"SCMC__Standard_Order_Type__Share","standard"
"SCMC__Supplier_Action__c","custom"
"SCMC__Supplier_Action__ChangeEvent","standard"
"SCMC__Supplier_Action__History","standard"
"SCMC__Supplier_Catalogue__c","custom"
"SCMC__Supplier_Catalogue__ChangeEvent","standard"
"SCMC__Supplier_Catalogue__History","standard"
"SCMC__Supplier_Catalogue__Share","standard"
"SCMC__Supplier_Catalogue_Item__c","custom"
"SCMC__Supplier_Catalogue_Item__ChangeEvent","standard"
"SCMC__Supplier_Catalogue_Item__History","standard"
"SCMC__Supplier_Catalogue_Price_Break__c","custom"
"SCMC__Supplier_Catalogue_Price_Break__ChangeEvent","standard"
"SCMC__Supplier_Catalogue_Price_Break__History","standard"
"SCMC__Supplier_Catalogue_Price_Break__Share","standard"
"SCMC__Supplier_Certifications__c","custom"
"SCMC__Supplier_Certifications__ChangeEvent","standard"
"SCMC__Supplier_Certifications__History","standard"
"SCMC__Supplier_Contact__c","custom"
"SCMC__Supplier_Contact__ChangeEvent","standard"
"SCMC__Supplier_Contact__History","standard"
"SCMC__Supplier_Contact__Share","standard"
"SCMC__Supplier_Crew__c","custom"
"SCMC__Supplier_Crew__ChangeEvent","standard"
"SCMC__Supplier_Crew__History","standard"
"SCMC__Supplier_Crew__Share","standard"
"SCMC__Supplier_Reference__c","custom"
"SCMC__Supplier_Reference__ChangeEvent","standard"
"SCMC__Supplier_Reference__History","standard"
"SCMC__Supplier_Reference__Share","standard"
"SCMC__Supplier_Safety__c","custom"
"SCMC__Supplier_Safety__ChangeEvent","standard"
"SCMC__Supplier_Safety__History","standard"
"SCMC__Supplier_Service__c","custom"
"SCMC__Supplier_Service__ChangeEvent","standard"
"SCMC__Supplier_Service__History","standard"
"SCMC__Supplier_Site__c","custom"
"SCMC__Supplier_Site__ChangeEvent","standard"
"SCMC__Supplier_Site__History","standard"
"SCMC__Supplier_Site__Share","standard"
"SCMC__Supplier_Special_Status__c","custom"
"SCMC__Supplier_Special_Status__ChangeEvent","standard"
"SCMC__Supplier_Special_Status__History","standard"
"SCMC__Tax_Code__c","custom"
"SCMC__Tax_Code__ChangeEvent","standard"
"SCMC__Tax_Code__History","standard"
"SCMC__Tax_Code__Share","standard"
"SCMC__Tax_Split__c","custom"
"SCMC__Tax_Split__ChangeEvent","standard"
"SCMC__Tax_Split__History","standard"
"SCMC__Transfer_Request__c","custom"
"SCMC__Transfer_Request__ChangeEvent","standard"
"SCMC__Transfer_Request__Share","standard"
"SCMC__Transfer_Request_Line__c","custom"
"SCMC__Transfer_Request_Line__ChangeEvent","standard"
"SCMC__Truck_Load__c","custom"
"SCMC__Truck_Load__ChangeEvent","standard"
"SCMC__Truck_Load__History","standard"
"SCMC__Truck_Load__Share","standard"
"SCMC__Unit_of_Measure__c","custom"
"SCMC__Unit_of_Measure__ChangeEvent","standard"
"SCMC__Unit_of_Measure__History","standard"
"SCMC__Unit_of_Measure__Share","standard"
"SCMC__Up_Sell_Cross_Sell__c","custom"
"SCMC__Up_Sell_Cross_Sell__ChangeEvent","standard"
"SCMC__Up_Sell_Cross_Sell__History","standard"
"SCMC__Warehouse__c","custom"
"SCMC__Warehouse__ChangeEvent","standard"
"SCMC__Warehouse__History","standard"
"SCMC__Warehouse__Share","standard"
"SCMC__Warranty_Claim__c","custom"
"SCMC__Warranty_Claim__ChangeEvent","standard"
"SCMC__Warranty_Claim__History","standard"
"SCMC__Warranty_Claim__Share","standard"
"SCMC__Warranty_Sell_Side__c","custom"
"SCMC__Warranty_Sell_Side__ChangeEvent","standard"
"SCMC__Warranty_Sell_Side__History","standard"
"SCMC__Warranty_Sell_Side__Share","standard"
"SCMFFA__fflib_BatchProcess__c","custom"
"SCMFFA__fflib_BatchProcess__ChangeEvent","standard"
"SCMFFA__fflib_BatchProcess__Share","standard"
"SCMFFA__fflib_BatchProcessDetail__c","custom"
"SCMFFA__fflib_BatchProcessDetail__ChangeEvent","standard"
"SCMFFA__fflib_SchedulerConfiguration__c","custom"
"SCMFFA__fflib_SchedulerConfiguration__ChangeEvent","standard"
"SCMFFA__fflib_SchedulerConfiguration__Share","standard"
"SCMFFA__SCM_FFA_Connector_Settings__c","custom"
"SCMFFA__SCM_FFA_Connector_Settings__ChangeEvent","standard"
"SCMFFA__SCM_FFA_Plugins__c","custom"
"SCMFFA__SCM_FFA_Plugins__ChangeEvent","standard"
"SCMFFA__SCM_Product_Mapping__c","custom"
"SCMFFA__SCM_Product_Mapping__ChangeEvent","standard"
"SCMFFA__SCM_Product_Mapping__Share","standard"
"SCMQT__Advanced_Quoting_Batch_Settings__c","custom"
"SCMQT__Advanced_Quoting_Batch_Settings__ChangeEvent","standard"
"SCMQT__Advanced_Quoting_Settings__c","custom"
"SCMQT__Advanced_Quoting_Settings__ChangeEvent","standard"
"SCMQT__Change_Request_Batch_Control_Log__c","custom"
"SCMQT__Change_Request_Batch_Control_Log__ChangeEvent","standard"
"SCMQT__Customer_Quotation_Batch_Control_Log__c","custom"
"SCMQT__Customer_Quotation_Batch_Control_Log__ChangeEvent","standard"
"SCMQT__fflib_BatchProcess__c","custom"
"SCMQT__fflib_BatchProcess__ChangeEvent","standard"
"SCMQT__fflib_BatchProcess__Share","standard"
"SCMQT__fflib_BatchProcessDetail__c","custom"
"SCMQT__fflib_BatchProcessDetail__ChangeEvent","standard"
"SCMQT__fflib_SchedulerConfiguration__c","custom"
"SCMQT__fflib_SchedulerConfiguration__ChangeEvent","standard"
"SCMQT__fflib_SchedulerConfiguration__Share","standard"
"SCMQT__fflib_XXXBatchTestOpportunity2__c","custom"
"SCMQT__fflib_XXXBatchTestOpportunity2__ChangeEvent","standard"
"SCMQT__fflib_XXXBatchTestOpportunity2__Feed","standard"
"SCMQT__fflib_XXXBatchTestOpportunity2__Share","standard"
"SCMQT__User_Field_Set_Preference__c","custom"
"SCMQT__User_Field_Set_Preference__ChangeEvent","standard"
"SCMQT__User_Field_Set_Preference__Share","standard"
"Scontrol","standard"
"ScontrolLocalization","standard"
"Scorecard","standard"
"ScorecardAssociation","standard"
"ScorecardMetric","standard"
"ScorecardShare","standard"
"SearchIndexJobStatusEvent","standard"
"SearchLayout","standard"
"SearchPromotionRule","standard"
"SecurityCustomBaseline","standard"
"SecurityHealthCheckAlertRecipient","standard"
"SecurityHealthCheckResult","standard"
"Seller","standard"
"SellerHistory","standard"
"SellerShare","standard"
"SemanticModelChangeEvent","standard"
"SenderEmailAddress","standard"
"SenderEmailAddressShare","standard"
"ServiceSetupProvisioning","standard"
"SessionPermSetActivation","standard"
"SetupAssistantStep","standard"
"SetupAuditTrail","standard"
"SetupEntityAccess","standard"
"sf_devops__Async_Operation_Result__c","custom"
"sf_devops__Async_Operation_Result__ChangeEvent","standard"
"sf_devops__Async_Operation_Result__Share","standard"
"sf_devops__Back_Sync__c","custom"
"sf_devops__Back_Sync__ChangeEvent","standard"
"sf_devops__Back_Sync__Share","standard"
"sf_devops__Branch__c","custom"
"sf_devops__Branch__ChangeEvent","standard"
"sf_devops__Branch__Share","standard"
"sf_devops__Change_Bundle__c","custom"
"sf_devops__Change_Bundle__ChangeEvent","standard"
"sf_devops__Change_Bundle_Install__c","custom"
"sf_devops__Change_Bundle_Install__ChangeEvent","standard"
"sf_devops__Change_Submission__c","custom"
"sf_devops__Change_Submission__ChangeEvent","standard"
"sf_devops__Deploy_Component__c","custom"
"sf_devops__Deploy_Component__ChangeEvent","standard"
"sf_devops__Deployment__e","custom"
"sf_devops__Deployment_Result__c","custom"
"sf_devops__Deployment_Result__ChangeEvent","standard"
"sf_devops__Deployment_Result__Share","standard"
"sf_devops__Environment__c","custom"
"sf_devops__Environment__ChangeEvent","standard"
"sf_devops__Hidden_Remote_Change__c","custom"
"sf_devops__Hidden_Remote_Change__ChangeEvent","standard"
"sf_devops__Merge_Result__c","custom"
"sf_devops__Merge_Result__ChangeEvent","standard"
"sf_devops__Merge_Result__Share","standard"
"sf_devops__Object_Activity__c","custom"
"sf_devops__Object_Activity__ChangeEvent","standard"
"sf_devops__Pipeline__c","custom"
"sf_devops__Pipeline__ChangeEvent","standard"
"sf_devops__Pipeline_Stage__c","custom"
"sf_devops__Pipeline_Stage__ChangeEvent","standard"
"sf_devops__Project__c","custom"
"sf_devops__Project__ChangeEvent","standard"
"sf_devops__Project__Share","standard"
"sf_devops__Remote_Change__c","custom"
"sf_devops__Remote_Change__ChangeEvent","standard"
"sf_devops__Repository__c","custom"
"sf_devops__Repository__ChangeEvent","standard"
"sf_devops__Repository__Share","standard"
"sf_devops__Service_Provider__mdt","custom"
"sf_devops__Source_Member_Reference__c","custom"
"sf_devops__Source_Member_Reference__ChangeEvent","standard"
"sf_devops__Submit_Component__c","custom"
"sf_devops__Submit_Component__ChangeEvent","standard"
"sf_devops__Vcs__c","custom"
"sf_devops__Vcs__ChangeEvent","standard"
"sf_devops__Vcs__Share","standard"
"sf_devops__Vcs_Event__c","custom"
"sf_devops__Vcs_Event__ChangeEvent","standard"
"sf_devops__Vcs_Synch_State__c","custom"
"sf_devops__Vcs_Synch_State__ChangeEvent","standard"
"sf_devops__Vcs_Synch_State__Share","standard"
"sf_devops__Work_Item__c","custom"
"sf_devops__Work_Item__ChangeEvent","standard"
"sf_devops__Work_Item_Commit__e","custom"
"sf_devops__Work_Item_Merged_Change_Request__e","custom"
"sf_devops__Work_Item_Open_Change_Request__e","custom"
"sf_devops__Work_Item_Promote__c","custom"
"sf_devops__Work_Item_Promote__ChangeEvent","standard"
"sf_devops__Work_Item_State_Change__e","custom"
"SharingRecordCollection","standard"
"SharingRecordCollectionItem","standard"
"SharingRecordCollectionMember","standard"
"SharingRecordCollectionShare","standard"
"Site","standard"
"SiteDetail","standard"
"SiteFeed","standard"
"SiteHistory","standard"
"SiteIframeWhiteListUrl","standard"
"SiteRedirectMapping","standard"
"SlackChannelRelatedRecord","standard"
"SocialPersona","standard"
"SocialPersonaHistory","standard"
"SocialPost","standard"
"SocialPostChangeEvent","standard"
"SocialPostFeed","standard"
"SocialPostHistory","standard"
"SocialPostShare","standard"
"Solution","standard"
"SolutionFeed","standard"
"SolutionHistory","standard"
"SolutionStatus","standard"
"SPSamlAttributes","standard"
"SrcPredJobStatusChgEvent","standard"
"StagedInviteeEmail","standard"
"StagedInviteeEmailShare","standard"
"Stamp","standard"
"StampAssignment","standard"
"StampLocalization","standard"
"StandardInvocableActionType","standard"
"StaticCurrencyRates_Home__dlm","standard"
"StaticResource","standard"
"StreamingChannel","standard"
"StreamingChannelShare","standard"
"TabDefinition","standard"
"TableauHostMapping","standard"
"TableauHostMappingShare","standard"
"Task","standard"
"TaskChangeEvent","standard"
"TaskFeed","standard"
"TaskPriority","standard"
"TaskRelation","standard"
"TaskRelationChangeEvent","standard"
"TaskStatus","standard"
"TaskWhoRelation","standard"
"TenantUsageEntitlement","standard"
"TestSuiteMembership","standard"
"ThirdPartyAccountLink","standard"
"Tigerface1__Test_Table_Custom_Object__c","custom"
"Tigerface1__Test_Table_Custom_Object__ChangeEvent","standard"
"Tigerface1__Test_Table_Custom_Object__Share","standard"
"TodayGoal","standard"
"TodayGoalChangeEvent","standard"
"TodayGoalShare","standard"
"Topic","standard"
"TopicAssignment","standard"
"TopicFeed","standard"
"TopicLocalization","standard"
"TopicUserEvent","standard"
"Trading_Company__c","custom"
"Trading_Company__ChangeEvent","standard"
"Trading_Company__History","standard"
"Trading_Company__Share","standard"
"Translation","standard"
"UiFormulaCriterion","standard"
"UiFormulaRule","standard"
"UndecidedEventRelation","standard"
"User","standard"
"UserAccountTeamMember","standard"
"UserAppInfo","standard"
"UserAppInfoChangeEvent","standard"
"UserAppMenuCustomization","standard"
"UserAppMenuCustomizationShare","standard"
"UserAppMenuItem","standard"
"UserChangeEvent","standard"
"UserDefinedLabel","standard"
"UserDefinedLabelAssignment","standard"
"UserDefinedLabelAssignmentShare","standard"
"UserDefinedLabelShare","standard"
"UserEmailPreferredPerson","standard"
"UserEmailPreferredPersonChangeEvent","standard"
"UserEmailPreferredPersonShare","standard"
"UserEntityAccess","standard"
"UserFeed","standard"
"UserFieldAccess","standard"
"UserHistory","standard"
"UserLicense","standard"
"UserListView","standard"
"UserListViewCriterion","standard"
"UserLocalWebServerIdentity","standard"
"UserLocalWebServerIdentityShare","standard"
"UserLogin","standard"
"UserPackageLicense","standard"
"UserPermissionAccess","standard"
"UserPreference","standard"
"UserPrioritizedRecord","standard"
"UserPrioritizedRecordShare","standard"
"UserProvAccount","standard"
"UserProvAccountStaging","standard"
"UserProvisioningConfig","standard"
"UserProvisioningLog","standard"
"UserProvisioningRequest","standard"
"UserProvisioningRequestShare","standard"
"UserProvMockTarget","standard"
"UserRecordAccess","standard"
"UserRole","standard"
"UserSetupEntityAccess","standard"
"UserShare","standard"
"UserSharedFeature","standard"
"UserTeamMember","standard"
"Vantage_Invoice__c","custom"
"Vantage_Invoice__ChangeEvent","standard"
"Vantage_Invoice__Feed","standard"
"Vantage_Invoice__Share","standard"
"Vantage_Invoice_Line__c","custom"
"Vantage_Invoice_Line__ChangeEvent","standard"
"Vantage_Invoice_Line__Feed","standard"
"VerificationHistory","standard"
"VideoCall","standard"
"VideoCallChangeEvent","standard"
"VideoCallFeed","standard"
"VideoCallParticipant","standard"
"VideoCallParticipantChangeEvent","standard"
"VideoCallRecording","standard"
"VideoCallRecordingChangeEvent","standard"
"VideoCallShare","standard"
"VideoVendorAdminConsent","standard"
"VisualforceAccessMetrics","standard"
"VoiceCall","standard"
"VoiceCallChangeEvent","standard"
"VoiceCallFeed","standard"
"VoiceCallRecording","standard"
"VoiceCallRecordingChangeEvent","standard"
"VoiceCallShare","standard"
"Vote","standard"
"WaveAssetEvent","standard"
"WaveAutoInstallRequest","standard"
"WaveAutoInstallRequestChangeEvent","standard"
"WaveCompatibilityCheckItem","standard"
"WebLink","standard"
"WebLinkLocalization","standard"
"WorkAccess","standard"
"WorkAccessChangeEvent","standard"
"WorkAccessShare","standard"
"WorkBadge","standard"
"WorkBadgeChangeEvent","standard"
"WorkBadgeDefinition","standard"
"WorkBadgeDefinitionChangeEvent","standard"
"WorkBadgeDefinitionFeed","standard"
"WorkBadgeDefinitionHistory","standard"
"WorkBadgeDefinitionShare","standard"
"WorkThanks","standard"
"WorkThanksChangeEvent","standard"
